VAR,Informativität,user,value,variable,Informativität_ip,Informativität_gm,Interpretationssicherheit,Interpretationssicherheit_ip,Interpretationssicherheit_gm
Informativität_Boxplot,3,69,Boxplot,Kennwerte,-1.1517418054198199,-0.8485889974496773,2,-0.9791300486523294,-2.0321311808908495
Informativität_Boxplot,NA,70,Boxplot,Kennwerte,NA,NA,NA,NA,NA
Informativität_Boxplot,6,71,Boxplot,Kennwerte,0.9898030839149453,1.1129036032126913,5,0.6076436202501998,0.15279181811209414
Informativität_Boxplot,NA,72,Boxplot,Kennwerte,NA,NA,NA,NA,NA
Informativität_Boxplot,NA,73,Boxplot,Kennwerte,NA,NA,NA,NA,NA
Informativität_Boxplot,5,74,Boxplot,Kennwerte,0.20835271227699023,0.4590727363252351,5,-0.11420804814403175,0.15279181811209414
Informativität_Boxplot,4,75,Boxplot,Kennwerte,-1.6906606203887684,-0.19475813056222113,4,-1.0606601717798212,-0.5755158482222205
Informativität_Boxplot,4,76,Boxplot,Kennwerte,-1.317865607507143,-0.19475813056222113,4,-1.2562885295843533,-0.5755158482222205
Informativität_Boxplot,NA,77,Boxplot,Kennwerte,NA,NA,NA,NA,NA
Informativität_Boxplot,4,78,Boxplot,Kennwerte,-1.3624024188459123,-0.19475813056222113,2,-1.6213807017289954,-2.0321311808908495
Informativität_Boxplot,NA,79,Boxplot,Kennwerte,NA,NA,NA,NA,NA
Informativität_Boxplot,6,80,Boxplot,Kennwerte,0.6370220572706063,1.1129036032126913,6,0.3803194146278322,0.8810994844464087
Informativität_Boxplot,NA,81,Boxplot,Kennwerte,NA,NA,NA,NA,NA
Informativität_Boxplot,NA,82,Boxplot,Kennwerte,NA,NA,NA,NA,NA
Informativität_Boxplot,NA,83,Boxplot,Kennwerte,NA,NA,NA,NA,NA
Informativität_Boxplot,NA,84,Boxplot,Kennwerte,NA,NA,NA,NA,NA
Informativität_Boxplot,NA,85,Boxplot,Kennwerte,NA,NA,NA,NA,NA
Informativität_Boxplot,2,86,Boxplot,Kennwerte,-1.9001384991072292,-1.5024198643371336,2,-1.8073922282301278,-2.0321311808908495
Informativität_Boxplot,NA,87,Boxplot,Kennwerte,NA,NA,NA,NA,NA
Informativität_Boxplot,6,88,Boxplot,Kennwerte,1.5275252316519468,1.1129036032126913,5,0.7633862853691145,0.15279181811209414
Informativität_Boxplot,6,89,Boxplot,Kennwerte,1.1684066626621206,1.1129036032126913,5,-0.8581163303210326,0.15279181811209414
Informativität_Einzelitems,3,1,Einzelitems,Inferenzniveau,NaN,-1.466589948127754,3,NaN,-1.466589948127754
Informativität_Einzelitems,NA,2,Einzelitems,Inferenzniveau,NA,NA,NA,NA,NA
Informativität_Einzelitems,NA,3,Einzelitems,Inferenzniveau,NA,NA,NA,NA,NA
Informativität_Einzelitems,NA,4,Einzelitems,Inferenzniveau,NA,NA,NA,NA,NA
Informativität_Einzelitems,NA,5,Einzelitems,Inferenzniveau,NA,NA,NA,NA,NA
Informativität_Einzelitems,6,6,Einzelitems,Inferenzniveau,0.9752368720068675,1.0521188758307796,6,1.118033988749895,1.0521188758307796
Informativität_Einzelitems,6,7,Einzelitems,Inferenzniveau,0.2581988897471613,1.0521188758307796,6,0.3162277660168378,1.0521188758307796
Informativität_Einzelitems,5,8,Einzelitems,Inferenzniveau,0.18521694664415886,0.21254926784460162,5,0.0,0.21254926784460162
Informativität_Einzelitems,6,9,Einzelitems,Inferenzniveau,0.7100469468046933,1.0521188758307796,6,0.5581563056514378,1.0521188758307796
Informativität_Einzelitems,4,10,Einzelitems,Inferenzniveau,-0.21807885365594154,-0.6270203401415763,4,-0.850265146687862,-0.6270203401415763
Informativität_Einzelitems,5,11,Einzelitems,Inferenzniveau,0.1847872870719593,0.21254926784460162,5,0.10056022847309827,0.21254926784460162
Informativität_Einzelitems,6,12,Einzelitems,Inferenzniveau,1.50249106071042,1.0521188758307796,6,0.9298956298171003,1.0521188758307796
Informativität_Einzelitems,5,13,Einzelitems,Inferenzniveau,1.4751323580912374,0.21254926784460162,5,1.0882143751650175,0.21254926784460162
Informativität_Einzelitems,3,14,Einzelitems,Inferenzniveau,-1.1517418054198199,-1.466589948127754,3,-0.6076436202501998,-1.466589948127754
Informativität_Einzelitems,6,15,Einzelitems,Inferenzniveau,1.20761472884912,1.0521188758307796,6,0.5773502691896261,1.0521188758307796
Informativität_Einzelitems,5,16,Einzelitems,Inferenzniveau,-0.19720265943665405,0.21254926784460162,5,0.15191090506255012,0.21254926784460162
Informativität_Einzelitems,4,17,Einzelitems,Inferenzniveau,-0.10701375023933313,-0.6270203401415763,4,0.08352690695845574,-0.6270203401415763
Informativität_Einzelitems,6,18,Einzelitems,Inferenzniveau,0.6564174883889315,1.0521188758307796,6,0.3162277660168378,1.0521188758307796
Informativität_Einzelitems,6,19,Einzelitems,Inferenzniveau,1.0327955589886442,1.0521188758307796,6,0.5720775535473559,1.0521188758307796
Informativität_Einzelitems,5,20,Einzelitems,Inferenzniveau,-0.2535462764185552,0.21254926784460162,5,-0.15339299776947424,0.21254926784460162
Informativität_Einzelitems,NA,21,Einzelitems,Inferenzniveau,NA,NA,NA,NA,NA
Informativität_Einzelitems,5,22,Einzelitems,Inferenzniveau,1.5735288658099456,0.21254926784460162,5,2.232625222605752,0.21254926784460162
Informativität_Einzelitems,3,23,Einzelitems,Inferenzniveau,-0.889910118351366,-1.466589948127754,3,-0.8519427513705972,-1.466589948127754
Informativität_Einzelitems,4,24,Einzelitems,Inferenzniveau,-1.6854996561581053,-0.6270203401415763,4,-0.712832435640251,-0.6270203401415763
Informativität_Einzelitems,6,25,Einzelitems,Inferenzniveau,0.6196874528219475,1.0521188758307796,6,0.40824829046386263,1.0521188758307796
Informativität_Einzelitems,5,26,Einzelitems,Inferenzniveau,0.30151134457776335,0.21254926784460162,5,0.40824829046386374,0.21254926784460162
Informativität_Einzelitems,NA,27,Einzelitems,Inferenzniveau,NA,NA,NA,NA,NA
Informativität_Einzelitems,5,28,Einzelitems,Inferenzniveau,0.540061724867322,0.21254926784460162,5,0.0,0.21254926784460162
Informativität_Einzelitems,4,29,Einzelitems,Inferenzniveau,-0.3336424046406529,-0.6270203401415763,4,-1.2909944487358054,-0.6270203401415763
Informativität_Einzelitems,5,30,Einzelitems,Inferenzniveau,0.9354143466934853,0.21254926784460162,5,0.7115124735378849,0.21254926784460162
Informativität_Einzelitems,6,31,Einzelitems,Inferenzniveau,0.5351295510095065,1.0521188758307796,6,0.3162277660168378,1.0521188758307796
Informativität_Einzelitems,4,32,Einzelitems,Inferenzniveau,-0.5393598899705933,-0.6270203401415763,4,-1.1070186069251187,-0.6270203401415763
Informativität_Einzelitems,6,33,Einzelitems,Inferenzniveau,1.1531327161512435,1.0521188758307796,6,0.885614885540095,1.0521188758307796
Informativität_Einzelitems,2,34,Einzelitems,Inferenzniveau,-1.1306675421666137,-2.306159556113932,2,-1.6137430609197572,-2.306159556113932
Informativität_Einzelitems,NA,35,Einzelitems,Inferenzniveau,NA,NA,NA,NA,NA
Informativität_Einzelitems,5,36,Einzelitems,Inferenzniveau,-1.5569978883230466,0.21254926784460162,5,-0.40824829046386374,0.21254926784460162
Informativität_Einzelitems,6,37,Einzelitems,Inferenzniveau,1.080123449734644,1.0521188758307796,6,0.8581163303210326,1.0521188758307796
Informativität_Einzelitems,5,38,Einzelitems,Inferenzniveau,0.8703882797784891,0.21254926784460162,5,0.5,0.21254926784460162
Informativität_Einzelitems,5,39,Einzelitems,Inferenzniveau,0.25930763940893903,0.21254926784460162,5,-0.2214037213850242,0.21254926784460162
Informativität_Einzelitems,NA,40,Einzelitems,Inferenzniveau,NA,NA,NA,NA,NA
Informativität_Einzelitems,2,41,Einzelitems,Inferenzniveau,-1.8402944706748467,-2.306159556113932,2,-2.041241452319315,-2.306159556113932
Informativität_Einzelitems,3,42,Einzelitems,Inferenzniveau,-1.984313483298443,-1.466589948127754,3,-0.2752409412815903,-1.466589948127754
Informativität_Einzelitems,5,43,Einzelitems,Inferenzniveau,0.32465650237178234,0.21254926784460162,5,0.0,0.21254926784460162
Informativität_Einzelitems,5,44,Einzelitems,Inferenzniveau,0.3933686288243296,0.21254926784460162,5,0.36273812505500586,0.21254926784460162
Informativität_Einzelitems,5,45,Einzelitems,Inferenzniveau,0.6107048165524595,0.21254926784460162,5,1.0,0.21254926784460162
Informativität_Einzelitems,5,46,Einzelitems,Inferenzniveau,-0.4217411678366496,0.21254926784460162,5,-0.6454972243679024,0.21254926784460162
Informativität_Einzelitems,6,47,Einzelitems,Inferenzniveau,1.0120486274099798,1.0521188758307796,6,1.1070186069251193,1.0521188758307796
Informativität_Einzelitems,4,48,Einzelitems,Inferenzniveau,-0.8001280307281944,-0.6270203401415763,4,-0.7905694150420948,-0.6270203401415763
Informativität_Einzelitems,5,49,Einzelitems,Inferenzniveau,0.8345229603962807,0.21254926784460162,5,1.1618950038622244,0.21254926784460162
Informativität_Einzelitems,6,50,Einzelitems,Inferenzniveau,1.1660918123983752,1.0521188758307796,6,0.6210590034081185,1.0521188758307796
Informativität_Einzelitems,4,51,Einzelitems,Inferenzniveau,-0.24709986774669485,-0.6270203401415763,4,0.14256648712805012,-0.6270203401415763
Informativität_Einzelitems,6,52,Einzelitems,Inferenzniveau,1.3883254490383559,1.0521188758307796,6,1.2247448713915892,1.0521188758307796
Informativität_Einzelitems,5,53,Einzelitems,Inferenzniveau,0.3933978962347218,0.21254926784460162,5,0.2666666666666668,0.21254926784460162
Informativität_Einzelitems,6,54,Einzelitems,Inferenzniveau,0.7071067811865475,1.0521188758307796,6,0.7590721152765894,1.0521188758307796
Informativität_Einzelitems,NA,55,Einzelitems,Inferenzniveau,NA,NA,NA,NA,NA
Informativität_Einzelitems,5,56,Einzelitems,Inferenzniveau,0.5916079783099616,0.21254926784460162,5,0.9091372900969897,0.21254926784460162
Informativität_Einzelitems,5,57,Einzelitems,Inferenzniveau,0.3766490474192519,0.21254926784460162,5,0.6454972243679029,0.21254926784460162
Informativität_Einzelitems,5,58,Einzelitems,Inferenzniveau,0.5681488791506198,0.21254926784460162,5,0.4879500364742668,0.21254926784460162
Informativität_Einzelitems,3,59,Einzelitems,Inferenzniveau,-2.7247463045653304,-1.466589948127754,3,-1.8646746349572283,-1.466589948127754
Informativität_Einzelitems,6,60,Einzelitems,Inferenzniveau,0.7637626158259734,1.0521188758307796,6,0.3162277660168382,1.0521188758307796
Informativität_Einzelitems,6,61,Einzelitems,Inferenzniveau,1.0898088293170864,1.0521188758307796,6,1.1070186069251187,1.0521188758307796
Informativität_Einzelitems,5,62,Einzelitems,Inferenzniveau,0.35675303400633823,0.21254926784460162,5,-0.2535462764185552,0.21254926784460162
Informativität_Einzelitems,4,63,Einzelitems,Inferenzniveau,-0.06991126899682779,-0.6270203401415763,4,0.0,-0.6270203401415763
Informativität_Einzelitems,3,64,Einzelitems,Inferenzniveau,-1.770158829709485,-1.466589948127754,3,-1.6137430609197574,-1.466589948127754
Informativität_Einzelitems,5,65,Einzelitems,Inferenzniveau,0.35355339059327373,0.21254926784460162,5,-0.5773502691896253,0.21254926784460162
Informativität_Einzelitems,6,66,Einzelitems,Inferenzniveau,0.9542374472273956,1.0521188758307796,6,0.7378647873726221,1.0521188758307796
Informativität_Einzelitems,4,67,Einzelitems,Inferenzniveau,-1.3524068651867782,-0.6270203401415763,4,-1.6329931618554516,-0.6270203401415763
Informativität_Einzelitems,4,68,Einzelitems,Inferenzniveau,0.25819888974716193,-0.6270203401415763,4,NaN,-0.6270203401415763
Informativität_Einzelitems,5,69,Einzelitems,Inferenzniveau,0.6667978873483168,0.21254926784460162,5,1.1190057698883766,0.21254926784460162
Informativität_Einzelitems,5,70,Einzelitems,Inferenzniveau,-0.2535462764185552,0.21254926784460162,5,-1.0954451150103317,0.21254926784460162
Informativität_Einzelitems,5,71,Einzelitems,Inferenzniveau,0.4187628431947846,0.21254926784460162,5,0.6076436202501998,0.21254926784460162
Informativität_Einzelitems,5,72,Einzelitems,Inferenzniveau,-0.3468729675471599,0.21254926784460162,5,-0.40824829046386263,0.21254926784460162
Informativität_Einzelitems,3,73,Einzelitems,Inferenzniveau,-2.4967511357294367,-1.466589948127754,3,-1.8646746349572283,-1.466589948127754
Informativität_Einzelitems,5,74,Einzelitems,Inferenzniveau,0.20835271227699023,0.21254926784460162,5,-0.11420804814403175,0.21254926784460162
Informativität_Einzelitems,6,75,Einzelitems,Inferenzniveau,0.7245688373094715,1.0521188758307796,6,1.0606601717798212,1.0521188758307796
Informativität_Einzelitems,6,76,Einzelitems,Inferenzniveau,0.7629748253988725,1.0521188758307796,6,1.0278724332962899,1.0521188758307796
Informativität_Einzelitems,6,77,Einzelitems,Inferenzniveau,0.35355339059327373,1.0521188758307796,6,NaN,1.0521188758307796
Informativität_Einzelitems,6,78,Einzelitems,Inferenzniveau,0.41464421443136473,1.0521188758307796,6,0.4707234295342247,1.0521188758307796
Informativität_Einzelitems,4,79,Einzelitems,Inferenzniveau,-0.06991126899682779,-0.6270203401415763,4,-1.2909944487358054,-0.6270203401415763
Informativität_Einzelitems,6,80,Einzelitems,Inferenzniveau,0.6370220572706063,1.0521188758307796,6,0.3803194146278322,1.0521188758307796
Informativität_Einzelitems,6,81,Einzelitems,Inferenzniveau,0.5393598899705933,1.0521188758307796,6,0.40824829046386263,1.0521188758307796
Informativität_Einzelitems,4,82,Einzelitems,Inferenzniveau,0.3985853182916232,-0.6270203401415763,4,-0.5976143046671968,-0.6270203401415763
Informativität_Einzelitems,5,83,Einzelitems,Inferenzniveau,-0.1012739367083663,0.21254926784460162,5,-0.9428090415820637,0.21254926784460162
Informativität_Einzelitems,5,84,Einzelitems,Inferenzniveau,1.1542128084574381,0.21254926784460162,5,1.0910894511799618,0.21254926784460162
Informativität_Einzelitems,5,85,Einzelitems,Inferenzniveau,0.0,0.21254926784460162,5,-0.40824829046386374,0.21254926784460162
Informativität_Einzelitems,6,86,Einzelitems,Inferenzniveau,0.8143450710459555,1.0521188758307796,6,0.7745966692414835,1.0521188758307796
Informativität_Einzelitems,5,87,Einzelitems,Inferenzniveau,NaN,0.21254926784460162,5,NaN,0.21254926784460162
Informativität_Einzelitems,5,88,Einzelitems,Inferenzniveau,0.7637626158259734,0.21254926784460162,5,0.7633862853691145,0.21254926784460162
Informativität_Einzelitems,6,89,Einzelitems,Inferenzniveau,1.1684066626621206,1.0521188758307796,6,0.5720775535473559,1.0521188758307796
Informativität_Einzelwerte,NA,1,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,NA,2,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,NA,3,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,NA,4,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,NA,5,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,NA,6,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,6,7,Einzelwerte,Kennwerte,0.2581988897471613,1.1129036032126913,6,0.3162277660168378,0.8810994844464087
Informativität_Einzelwerte,NA,8,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,6,9,Einzelwerte,Kennwerte,0.7100469468046933,1.1129036032126913,6,0.5581563056514378,0.8810994844464087
Informativität_Einzelwerte,4,10,Einzelwerte,Kennwerte,-0.21807885365594154,-0.19475813056222113,5,0.364399348580512,0.15279181811209414
Informativität_Einzelwerte,5,11,Einzelwerte,Kennwerte,0.1847872870719593,0.4590727363252351,6,1.1061625132040847,0.8810994844464087
Informativität_Einzelwerte,2,12,Einzelwerte,Kennwerte,-0.9339809296308015,-1.5024198643371336,6,0.9298956298171003,0.8810994844464087
Informativität_Einzelwerte,NA,13,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,2,14,Einzelwerte,Kennwerte,-2.061011651803888,-1.5024198643371336,4,0.15191090506255012,-0.5755158482222205
Informativität_Einzelwerte,NA,15,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,6,16,Einzelwerte,Kennwerte,0.7888106377466153,1.1129036032126913,5,0.15191090506255012,0.15279181811209414
Informativität_Einzelwerte,5,17,Einzelwerte,Kennwerte,0.6955893765556628,0.4590727363252351,5,0.9187959765430125,0.15279181811209414
Informativität_Einzelwerte,4,18,Einzelwerte,Kennwerte,-0.501966314650359,-0.19475813056222113,6,0.3162277660168378,0.8810994844464087
Informativität_Einzelwerte,5,19,Einzelwerte,Kennwerte,-0.2581988897471613,0.4590727363252351,6,0.5720775535473559,0.8810994844464087
Informativität_Einzelwerte,NA,20,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,NA,21,Einzelwerte,Kennwerte,NA,NA,4,-1.8156825980064075,-0.5755158482222205
Informativität_Einzelwerte,2,22,Einzelwerte,Kennwerte,-0.6392461017352904,-1.5024198643371336,2,-0.5581563056514381,-2.0321311808908495
Informativität_Einzelwerte,NA,23,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,NA,24,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,NA,25,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,NA,26,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,NA,27,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,6,28,Einzelwerte,Kennwerte,1.3501543121683044,1.1129036032126913,6,0.6123724356957945,0.8810994844464087
Informativität_Einzelwerte,NA,29,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,3,30,Einzelwerte,Kennwerte,-0.9354143466934853,-0.8485889974496773,4,-0.47434164902525733,-0.5755158482222205
Informativität_Einzelwerte,4,31,Einzelwerte,Kennwerte,-1.248635619022183,-0.19475813056222113,6,0.3162277660168378,0.8810994844464087
Informativität_Einzelwerte,NA,32,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,NA,33,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,NA,34,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,NA,35,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,NA,36,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,5,37,Einzelwerte,Kennwerte,-0.5400617248673212,0.4590727363252351,5,-0.5720775535473559,0.15279181811209414
Informativität_Einzelwerte,5,38,Einzelwerte,Kennwerte,0.8703882797784891,0.4590727363252351,NA,NA,NA
Informativität_Einzelwerte,NA,39,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,NA,40,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,NA,41,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,NA,42,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,NA,43,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,NA,44,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,NA,45,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,NA,46,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,NA,47,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,NA,48,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,5,49,Einzelwerte,Kennwerte,0.8345229603962807,0.4590727363252351,4,-0.7745966692414842,-0.5755158482222205
Informativität_Einzelwerte,4,50,Einzelwerte,Kennwerte,-1.524889293136338,-0.19475813056222113,6,0.6210590034081185,0.8810994844464087
Informativität_Einzelwerte,NA,51,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,NA,52,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,5,53,Einzelwerte,Kennwerte,0.3933978962347218,0.4590727363252351,5,0.2666666666666668,0.15279181811209414
Informativität_Einzelwerte,5,54,Einzelwerte,Kennwerte,0.0,0.4590727363252351,6,0.7590721152765894,0.8810994844464087
Informativität_Einzelwerte,NA,55,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,1,56,Einzelwerte,Kennwerte,-1.7748239349298849,-2.1562507312245898,2,-0.9091372900969897,-2.0321311808908495
Informativität_Einzelwerte,NA,57,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,NA,58,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,NA,59,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,3,60,Einzelwerte,Kennwerte,-1.5275252316519468,-0.8485889974496773,6,0.3162277660168382,0.8810994844464087
Informativität_Einzelwerte,NA,61,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,6,62,Einzelwerte,Kennwerte,1.248635619022183,1.1129036032126913,6,1.0141851056742195,0.8810994844464087
Informativität_Einzelwerte,NA,63,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,NA,64,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,NA,65,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,1,66,Einzelwerte,Kennwerte,-2.6241529798753387,-2.1562507312245898,4,-1.3703203194062976,-0.5755158482222205
Informativität_Einzelwerte,NA,67,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,4,68,Einzelwerte,Kennwerte,0.25819888974716193,-0.19475813056222113,4,NaN,-0.5755158482222205
Informativität_Einzelwerte,5,69,Einzelwerte,Kennwerte,0.6667978873483168,0.4590727363252351,3,-0.2797514424720941,-1.3038235145565351
Informativität_Einzelwerte,NA,70,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,1,71,Einzelwerte,Kennwerte,-1.8653981196858584,-2.1562507312245898,3,-0.9114654303753,-1.3038235145565351
Informativität_Einzelwerte,NA,72,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,NA,73,Einzelwerte,Kennwerte,NA,NA,NA,NA,NA
Informativität_Einzelwerte,5,74,Einzelwerte,Kennwerte,0.20835271227699023,0.4590727363252351,5,-0.11420804814403175,0.15279181811209414
Informativität_Einzelwerte,6,75,Einzelwerte,Kennwerte,0.7245688373094715,1.1129036032126913,5,0.0,0.15279181811209414
